hhid,persid,jteid,dayType,start_loc,start_stopid,start_time,start_LGA,end_loc,end_stopid,end_time,end_LGA,mainmode_desc_01,mainmode_desc_02,mainmode_desc_03,mainmode_desc_04,mainmode_desc_05,mainmode_desc_06,mainmode_desc_07,mainmode_desc_08,mainmode_desc_09,mainmode_desc_10,mainmode_desc_11,mainmode_desc_12,mainmode_desc_13,mainmode_desc_14,mainmode_desc_15,destpurp1_desc_01,destpurp1_desc_02,destpurp1_desc_03,destpurp1_desc_04,destpurp1_desc_05,destpurp1_desc_06,destpurp1_desc_07,destpurp1_desc_08,destpurp1_desc_09,destpurp1_desc_10,destpurp1_desc_11,destpurp1_desc_12,destpurp1_desc_13,destpurp1_desc_14,destpurp1_desc_15,destplace1_desc_01,destplace1_desc_02,destplace1_desc_03,destplace1_desc_04,destplace1_desc_05,destplace1_desc_06,destplace1_desc_07,destplace1_desc_08,destplace1_desc_09,destplace1_desc_10,destplace1_desc_11,destplace1_desc_12,destplace1_desc_13,destplace1_desc_14,destplace1_desc_15,startime_01,startime_02,startime_03,startime_04,startime_05,startime_06,startime_07,startime_08,startime_09,startime_10,startime_11,startime_12,startime_13,startime_14,startime_15,arrtime_01,arrtime_02,arrtime_03,arrtime_04,arrtime_05,arrtime_06,arrtime_07,arrtime_08,arrtime_09,arrtime_10,arrtime_11,arrtime_12,arrtime_13,arrtime_14,arrtime_15,vistadist_01,vistadist_02,vistadist_03,vistadist_04,vistadist_05,vistadist_06,vistadist_07,vistadist_08,vistadist_09,vistadist_10,vistadist_11,vistadist_12,vistadist_13,vistadist_14,vistadist_15,travtime_01,travtime_02,travtime_03,travtime_04,travtime_05,travtime_06,travtime_07,travtime_08,travtime_09,travtime_10,travtime_11,travtime_12,travtime_13,travtime_14,travtime_15,main_journey_mode,journey_travel_time,journey_distance,journey_elapsed_time,journey_weight,homesubregion_ASGS,homeregion_ASGS
Y24H6190118,Y24H6190118P03,Y24H6190118P03JTE618,Weekday,FROM_HOME,Y24H6190118P03S01,500,Mornington Peninsula (S),TO_EDUCATION,Y24H6190118P03S01,520.0,Mornington Peninsula (S),Vehicle Passenger,,,,,,,,,,,,,,,Education,,,,,,,,,,,,,,,Place of education,,,,,,,,,,,,,,,500.0,,,,,,,,,,,,,,,520.0,,,,,,,,,,,,,,,12.13613,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,Vehicle Passenger,20,12.13613,20.0,1972.830535564,MELB - Outer,Greater Melbourne
Y24H6190122,Y24H6190122P03,Y24H6190122P03JTE619,Weekday,FROM_HOME,Y24H6190122P03S01,497,Mornington Peninsula (S),TO_EDUCATION,Y24H6190122P03S02,528.0,Mornington Peninsula (S),Walking,School Bus,,,,,,,,,,,,,,Change Mode,Education,,,,,,,,,,,,,,Transport Feature,Place of education,,,,,,,,,,,,,,497.0,503.0,,,,,,,,,,,,,,502.0,528.0,,,,,,,,,,,,,,0.35523,5.84632,,,,,,,,,,,,,,5.0,25.0,,,,,,,,,,,,,,School Bus,30,6.20155,31.0,1108.435519201,MELB - Outer,Greater Melbourne
Y24H6190122,Y24H6190122P04,Y24H6190122P04JTE620,Weekday,FROM_HOME,Y24H6190122P04S01,497,Mornington Peninsula (S),TO_EDUCATION,Y24H6190122P04S02,528.0,Mornington Peninsula (S),Walking,School Bus,,,,,,,,,,,,,,Change Mode,Education,,,,,,,,,,,,,,Transport Feature,Place of education,,,,,,,,,,,,,,497.0,503.0,,,,,,,,,,,,,,502.0,528.0,,,,,,,,,,,,,,0.35523,5.84632,,,,,,,,,,,,,,5.0,25.0,,,,,,,,,,,,,,School Bus,30,6.20155,31.0,1640.759785661,MELB - Outer,Greater Melbourne
Y24H6190132,Y24H6190132P03,Y24H6190132P03JTE621,Weekday,FROM_HOME,Y24H6190132P03S01,480,Mornington Peninsula (S),TO_EDUCATION,Y24H6190132P03S01,490.0,Mornington Peninsula (S),Vehicle Passenger,,,,,,,,,,,,,,,Education,,,,,,,,,,,,,,,Place of education,,,,,,,,,,,,,,,480.0,,,,,,,,,,,,,,,490.0,,,,,,,,,,,,,,,2.67093,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,Vehicle Passenger,10,2.67093,10.0,742.377188091,MELB - Outer,Greater Melbourne
Y24H6190219,Y24H6190219P03,Y24H6190219P03JTE622,Weekday,FROM_HOME,Y24H6190219P03S01,360,Boroondara (C),TO_EDUCATION,Y24H6190219P03S01,480.0,Melbourne (C),Other,,,,,,,,,,,,,,,Education,,,,,,,,,,,,,,,Place of education,,,,,,,,,,,,,,,360.0,,,,,,,,,,,,,,,480.0,,,,,,,,,,,,,,,13.51321,,,,,,,,,,,,,,,120.0,,,,,,,,,,,,,,,Other,120,13.51321,120.0,1175.779140107,MELB - Middle,Greater Melbourne
Y24H6190229,Y24H6190229P03,Y24H6190229P03JTE623,Weekday,FROM_HOME,Y24H6190229P03S01,520,Boroondara (C),TO_EDUCATION,Y24H6190229P03S01,530.0,Boroondara (C),Vehicle Passenger,,,,,,,,,,,,,,,Education,,,,,,,,,,,,,,,Place of education,,,,,,,,,,,,,,,520.0,,,,,,,,,,,,,,,530.0,,,,,,,,,,,,,,,3.42759,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,Vehicle Passenger,10,3.42759,10.0,1975.719485231,MELB - Middle,Greater Melbourne
Y24H6190239,Y24H6190239P03,Y24H6190239P03JTE624,Weekday,FROM_HOME,Y24H6190239P03S03,757,Boroondara (C),TO_EDUCATION,Y24H6190239P03S03,778.0,Banyule (C),Vehicle Passenger,,,,,,,,,,,,,,,Education,,,,,,,,,,,,,,,Place of education,,,,,,,,,,,,,,,757.0,,,,,,,,,,,,,,,778.0,,,,,,,,,,,,,,,7.87259,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,Vehicle Passenger,21,7.87259,21.0,722.519135359,MELB - Middle,Greater Melbourne
Y24H6190239,Y24H6190239P04,Y24H6190239P04JTE625,Weekday,FROM_HOME,Y24H6190239P04S01,500,Boroondara (C),TO_EDUCATION,Y24H6190239P04S01,515.0,Boroondara (C),Vehicle Passenger,,,,,,,,,,,,,,,Education,,,,,,,,,,,,,,,Place of education,,,,,,,,,,,,,,,500.0,,,,,,,,,,,,,,,515.0,,,,,,,,,,,,,,,1.82294,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,Vehicle Passenger,15,1.82294,15.0,674.497344322,MELB - Middle,Greater Melbourne
Y24H6190304,Y24H6190304P03,Y24H6190304P03JTE626,Weekday,FROM_HOME,Y24H6190304P03S01,470,Glen Eira (C),TO_EDUCATION,Y24H6190304P03S01,475.0,Glen Eira (C),Vehicle Passenger,,,,,,,,,,,,,,,Education,,,,,,,,,,,,,,,Place of education,,,,,,,,,,,,,,,470.0,,,,,,,,,,,,,,,475.0,,,,,,,,,,,,,,,2.36485,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,Vehicle Passenger,5,2.36485,5.0,256.771305727,MELB - Middle,Greater Melbourne
Y24H6190304,Y24H6190304P04,Y24H6190304P04JTE627,Weekday,FROM_HOME,Y24H6190304P04S01,506,Glen Eira (C),TO_EDUCATION,Y24H6190304P04S01,510.0,Glen Eira (C),Vehicle Passenger,,,,,,,,,,,,,,,Education,,,,,,,,,,,,,,,Place of education,,,,,,,,,,,,,,,506.0,,,,,,,,,,,,,,,510.0,,,,,,,,,,,,,,,2.36485,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,Vehicle Passenger,4,2.36485,4.0,799.318794693,MELB - Middle,Greater Melbourne
Y24H6190304,Y24H6190304P05,Y24H6190304P05JTE628,Weekday,FROM_HOME,Y24H6190304P05S01,521,Glen Eira (C),TO_EDUCATION,Y24H6190304P05S01,532.0,Glen Eira (C),Walking,,,,,,,,,,,,,,,Education,,,,,,,,,,,,,,,Place of education,,,,,,,,,,,,,,,521.0,,,,,,,,,,,,,,,532.0,,,,,,,,,,,,,,,0.77078,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,Walking,11,0.77078,11.0,1025.76131979,MELB - Middle,Greater Melbourne
Y24H6190315,Y24H6190315P03,Y24H6190315P03JTE629,Weekday,FROM_HOME,Y24H6190315P03S01,475,Glen Eira (C),TO_EDUCATION,Y24H6190315P03S03,510.0,Kingston (C),Walking,Public Bus,Walking,,,,,,,,,,,,,Change Mode,Change Mode,Education,,,,,,,,,,,,,Transport Feature,Transport Feature,Place of education,,,,,,,,,,,,,475.0,485.0,505.0,,,,,,,,,,,,,480.0,505.0,510.0,,,,,,,,,,,,,0.42541,9.55922,0.34756,,,,,,,,,,,,,5.0,20.0,5.0,,,,,,,,,,,,,Public Bus,30,10.33219,35.0,362.440803802,MELB - Middle,Greater Melbourne
Y24H6190315,Y24H6190315P04,Y24H6190315P04JTE630,Weekday,FROM_HOME,Y24H6190315P04S01,475,Glen Eira (C),TO_EDUCATION,Y24H6190315P04S03,507.0,Glen Eira (C),Walking,Public Bus,Walking,,,,,,,,,,,,,Change Mode,Change Mode,Education,,,,,,,,,,,,,Transport Feature,Transport Feature,Place of education,,,,,,,,,,,,,475.0,485.0,505.0,,,,,,,,,,,,,480.0,505.0,507.0,,,,,,,,,,,,,0.67115,3.57737,0.10896,,,,,,,,,,,,,5.0,20.0,2.0,,,,,,,,,,,,,Public Bus,27,4.35748,32.0,1228.849337514,MELB - Middle,Greater Melbourne
Y24H6190325,Y24H6190325P01,Y24H6190325P01JTE631,Weekday,FROM_HOME,Y24H6190325P01S01,770,Glen Eira (C),TO_EDUCATION,Y24H6190325P01S01,780.0,Glen Eira (C),Vehicle Driver,,,,,,,,,,,,,,,Education,,,,,,,,,,,,,,,Place of education,,,,,,,,,,,,,,,770.0,,,,,,,,,,,,,,,780.0,,,,,,,,,,,,,,,2.0714,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,Vehicle Driver,10,2.0714,10.0,331.297866142,MELB - Middle,Greater Melbourne
Y24H6190331,Y24H6190331P03,Y24H6190331P03JTE632,Weekday,FROM_HOME,Y24H6190331P03S01,510,Glen Eira (C),TO_EDUCATION,Y24H6190331P03S01,520.0,Glen Eira (C),Vehicle Passenger,,,,,,,,,,,,,,,Education,,,,,,,,,,,,,,,Place of education,,,,,,,,,,,,,,,510.0,,,,,,,,,,,,,,,520.0,,,,,,,,,,,,,,,1.31744,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,Vehicle Passenger,10,1.31744,10.0,1341.450760058,MELB - Middle,Greater Melbourne
Y24H6200116,Y24H6200116P02,Y24H6200116P02JTE633,Weekday,FROM_HOME,Y24H6200116P02S01,510,Mornington Peninsula (S),TO_EDUCATION,Y24H6200116P02S01,520.0,Mornington Peninsula (S),Vehicle Passenger,,,,,,,,,,,,,,,Education,,,,,,,,,,,,,,,Place of education,,,,,,,,,,,,,,,510.0,,,,,,,,,,,,,,,520.0,,,,,,,,,,,,,,,2.25467,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,Vehicle Passenger,10,2.25467,10.0,927.980437585,MELB - Outer,Greater Melbourne
Y24H6200137,Y24H6200137P03,Y24H6200137P03JTE634,Weekday,FROM_HOME,Y24H6200137P03S01,330,Mornington Peninsula (S),TO_EDUCATION,Y24H6200137P03S05,487.0,Yarra (C),Walking,Public Bus,Walking,Train,Walking,,,,,,,,,,,Change Mode,Change Mode,Change Mode,Change Mode,Education,,,,,,,,,,,Transport Feature,Transport Feature,Transport Feature,Transport Feature,Place of education,,,,,,,,,,,330.0,365.0,405.0,407.0,457.0,,,,,,,,,,,340.0,405.0,406.0,457.0,487.0,,,,,,,,,,,0.90309,37.67339,0.08211,47.1332,0.83189,,,,,,,,,,,10.0,40.0,1.0,50.0,30.0,,,,,,,,,,,Train,131,86.62368,157.0,644.735436958,MELB - Outer,Greater Melbourne
Y24H6200304,Y24H6200304P02,Y24H6200304P02JTE635,Weekday,FROM_HOME,Y24H6200304P02S01,510,Bayside (C),TO_EDUCATION,Y24H6200304P02S01,520.0,Bayside (C),Vehicle Passenger,,,,,,,,,,,,,,,Education,,,,,,,,,,,,,,,Place of education,,,,,,,,,,,,,,,510.0,,,,,,,,,,,,,,,520.0,,,,,,,,,,,,,,,2.53524,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,Vehicle Passenger,10,2.53524,10.0,738.9213179,MELB - Middle,Greater Melbourne
Y24H6200304,Y24H6200304P03,Y24H6200304P03JTE636,Weekday,FROM_HOME,Y24H6200304P03S01,510,Bayside (C),TO_EDUCATION,Y24H6200304P03S02,530.0,Bayside (C),Vehicle Passenger,Vehicle Passenger,,,,,,,,,,,,,,Accompany Someone,Education,,,,,,,,,,,,,,Place of education,Place of education,,,,,,,,,,,,,,510.0,525.0,,,,,,,,,,,,,,520.0,530.0,,,,,,,,,,,,,,2.53524,2.6519,,,,,,,,,,,,,,10.0,5.0,,,,,,,,,,,,,,Vehicle Passenger,15,5.187139999999999,20.0,817.455409923,MELB - Middle,Greater Melbourne
Y24H6200309,Y24H6200309P03,Y24H6200309P03JTE637,Weekday,FROM_HOME,Y24H6200309P03S01,480,Bayside (C),TO_EDUCATION,Y24H6200309P03S01,510.0,Greater Dandenong (C),Vehicle Passenger,,,,,,,,,,,,,,,Education,,,,,,,,,,,,,,,Place of education,,,,,,,,,,,,,,,480.0,,,,,,,,,,,,,,,510.0,,,,,,,,,,,,,,,19.97871,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,Vehicle Passenger,30,19.97871,30.0,403.938663129,MELB - Middle,Greater Melbourne
Y24H6200309,Y24H6200309P04,Y24H6200309P04JTE638,Weekday,FROM_HOME,Y24H6200309P04S01,480,Bayside (C),TO_EDUCATION,Y24H6200309P04S01,510.0,Greater Dandenong (C),Vehicle Passenger,,,,,,,,,,,,,,,Education,,,,,,,,,,,,,,,Place of education,,,,,,,,,,,,,,,480.0,,,,,,,,,,,,,,,510.0,,,,,,,,,,,,,,,19.97871,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,Vehicle Passenger,30,19.97871,30.0,403.938663129,MELB - Middle,Greater Melbourne
Y24H6200311,Y24H6200311P04,Y24H6200311P04JTE639,Weekday,FROM_HOME,Y24H6200311P04S01,392,Bayside (C),TO_EDUCATION,Y24H6200311P04S05,450.0,Melbourne (C),Vehicle Driver,Train,Walking,Tram,Walking,,,,,,,,,,,Change Mode,Change Mode,Change Mode,Change Mode,Education,,,,,,,,,,,Transport Feature,Transport Feature,Transport Feature,Transport Feature,Place of education,,,,,,,,,,,392.0,400.0,427.0,432.0,445.0,,,,,,,,,,,396.0,425.0,430.0,445.0,450.0,,,,,,,,,,,2.09782,13.67134,0.249,2.34633,0.45468,,,,,,,,,,,4.0,25.0,3.0,13.0,5.0,,,,,,,,,,,Train,50,18.819170000000003,58.0,666.739397954,MELB - Middle,Greater Melbourne
Y24H6200318,Y24H6200318P04,Y24H6200318P04JTE640,Weekday,FROM_HOME,Y24H6200318P04S01,480,Bayside (C),TO_EDUCATION,Y24H6200318P04S03,516.0,Melbourne (C),Vehicle Passenger,Train,Walking,,,,,,,,,,,,,Change Mode,Change Mode,Education,,,,,,,,,,,,,Transport Feature,Transport Feature,Place of education,,,,,,,,,,,,,480.0,491.0,506.0,,,,,,,,,,,,,485.0,505.0,516.0,,,,,,,,,,,,,2.44441,6.47282,0.81022,,,,,,,,,,,,,5.0,14.0,10.0,,,,,,,,,,,,,Train,29,9.72745,36.0,387.318722142,MELB - Middle,Greater Melbourne
Y24H6200331,Y24H6200331P04,Y24H6200331P04JTE641,Weekday,FROM_HOME,Y24H6200331P04S01,480,Glen Eira (C),TO_EDUCATION,Y24H6200331P04S01,495.0,Stonnington (C),Vehicle Passenger,,,,,,,,,,,,,,,Education,,,,,,,,,,,,,,,Place of education,,,,,,,,,,,,,,,480.0,,,,,,,,,,,,,,,495.0,,,,,,,,,,,,,,,7.57167,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,Vehicle Passenger,15,7.57167,15.0,457.674789561,MELB - Middle,Greater Melbourne
Y24H6200333,Y24H6200333P04,Y24H6200333P04JTE642,Weekday,FROM_HOME,Y24H6200333P04S01,500,Glen Eira (C),TO_EDUCATION,Y24H6200333P04S01,510.0,Glen Eira (C),Vehicle Passenger,,,,,,,,,,,,,,,Education,,,,,,,,,,,,,,,Place of education,,,,,,,,,,,,,,,500.0,,,,,,,,,,,,,,,510.0,,,,,,,,,,,,,,,1.90514,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,Vehicle Passenger,10,1.90514,10.0,277.792517073,MELB - Middle,Greater Melbourne
Y24H6200336,Y24H6200336P03,Y24H6200336P03JTE643,Weekday,FROM_HOME,Y24H6200336P03S01,510,Glen Eira (C),TO_EDUCATION,Y24H6200336P03S03,532.0,Glen Eira (C),Walking,Public Bus,Walking,,,,,,,,,,,,,Change Mode,Change Mode,Education,,,,,,,,,,,,,Transport Feature,Transport Feature,Place of education,,,,,,,,,,,,,510.0,520.0,531.0,,,,,,,,,,,,,513.0,530.0,532.0,,,,,,,,,,,,,0.43187,1.9619,0.09052,,,,,,,,,,,,,3.0,10.0,1.0,,,,,,,,,,,,,Public Bus,14,2.48429,22.0,425.403105409,MELB - Middle,Greater Melbourne
Y24H6200336,Y24H6200336P04,Y24H6200336P04JTE644,Weekday,FROM_HOME,Y24H6200336P04S01,510,Glen Eira (C),TO_EDUCATION,Y24H6200336P04S03,532.0,Glen Eira (C),Walking,Public Bus,Walking,,,,,,,,,,,,,Change Mode,Change Mode,Education,,,,,,,,,,,,,Transport Feature,Transport Feature,Place of education,,,,,,,,,,,,,510.0,520.0,531.0,,,,,,,,,,,,,513.0,530.0,532.0,,,,,,,,,,,,,0.43187,1.9619,0.09052,,,,,,,,,,,,,3.0,10.0,1.0,,,,,,,,,,,,,Public Bus,14,2.48429,22.0,841.805921237,MELB - Middle,Greater Melbourne
Y24H6200336,Y24H6200336P05,Y24H6200336P05JTE645,Weekday,FROM_HOME,Y24H6200336P05S01,530,Glen Eira (C),TO_EDUCATION,Y24H6200336P05S01,535.0,Glen Eira (C),Walking,,,,,,,,,,,,,,,Education,,,,,,,,,,,,,,,Place of education,,,,,,,,,,,,,,,530.0,,,,,,,,,,,,,,,535.0,,,,,,,,,,,,,,,0.1958,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,Walking,5,0.1958,5.0,714.960536496,MELB - Middle,Greater Melbourne
Y24H6200341,Y24H6200341P04,Y24H6200341P04JTE646,Weekend,FROM_HOME,Y24H6200341P04S01,467,Glen Eira (C),TO_EDUCATION,Y24H6200341P04S02,498.0,Port Phillip (C),Vehicle Passenger,Walking,,,,,,,,,,,,,,Change Mode,Education,,,,,,,,,,,,,,Transport Feature,Place of education,,,,,,,,,,,,,,467.0,488.0,,,,,,,,,,,,,,488.0,498.0,,,,,,,,,,,,,,12.86762,0.54744,,,,,,,,,,,,,,21.0,10.0,,,,,,,,,,,,,,Vehicle Passenger,31,13.41506,31.0,914.889641086,MELB - Middle,Greater Melbourne
Y24H6200405,Y24H6200405P03,Y24H6200405P03JTE647,Weekday,FROM_HOME,Y24H6200405P03S01,505,Murrindindi (S),TO_EDUCATION,Y24H6200405P03S01,520.0,Whittlesea (C),Vehicle Passenger,,,,,,,,,,,,,,,Education,,,,,,,,,,,,,,,Place of education,,,,,,,,,,,,,,,505.0,,,,,,,,,,,,,,,520.0,,,,,,,,,,,,,,,19.30179,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,Vehicle Passenger,15,19.30179,15.0,4234.422215099,MELB - Outer,Greater Melbourne
Y24H6200430,Y24H6200430P03,Y24H6200430P03JTE648,Weekday,FROM_HOME,Y24H6200430P03S01,455,Whittlesea (C),TO_EDUCATION,Y24H6200430P03S02,520.0,Mitchell (S),Walking,School Bus,,,,,,,,,,,,,,Change Mode,Education,,,,,,,,,,,,,,Transport Feature,Place of education,,,,,,,,,,,,,,455.0,470.0,,,,,,,,,,,,,,465.0,520.0,,,,,,,,,,,,,,1.04474,36.23579,,,,,,,,,,,,,,10.0,50.0,,,,,,,,,,,,,,School Bus,60,37.28053,65.0,867.52269452,MELB - Outer,Greater Melbourne
Y24H6200430,Y24H6200430P04,Y24H6200430P04JTE649,Weekday,FROM_HOME,Y24H6200430P04S01,455,Whittlesea (C),TO_EDUCATION,Y24H6200430P04S02,520.0,Mitchell (S),Walking,School Bus,,,,,,,,,,,,,,Change Mode,Education,,,,,,,,,,,,,,Transport Feature,Place of education,,,,,,,,,,,,,,455.0,470.0,,,,,,,,,,,,,,465.0,520.0,,,,,,,,,,,,,,1.04474,36.23579,,,,,,,,,,,,,,10.0,50.0,,,,,,,,,,,,,,School Bus,60,37.28053,65.0,823.301858743,MELB - Outer,Greater Melbourne
Y24H6200430,Y24H6200430P05,Y24H6200430P05JTE650,Weekday,FROM_HOME,Y24H6200430P05S01,390,Whittlesea (C),TO_EDUCATION,Y24H6200430P05S01,395.0,Whittlesea (C),Vehicle Passenger,,,,,,,,,,,,,,,Education,,,,,,,,,,,,,,,Place of education,,,,,,,,,,,,,,,390.0,,,,,,,,,,,,,,,395.0,,,,,,,,,,,,,,,3.36341,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,Vehicle Passenger,5,3.36341,5.0,839.603123954,MELB - Outer,Greater Melbourne
Y24H6200440,Y24H6200440P03,Y24H6200440P03JTE651,Weekday,FROM_HOME,Y24H6200440P03S01,521,Whittlesea (C),TO_EDUCATION,Y24H6200440P03S01,527.0,Whittlesea (C),Vehicle Passenger,,,,,,,,,,,,,,,Education,,,,,,,,,,,,,,,Place of education,,,,,,,,,,,,,,,521.0,,,,,,,,,,,,,,,527.0,,,,,,,,,,,,,,,4.03654,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,Vehicle Passenger,6,4.03654,6.0,1189.709861395,MELB - Outer,Greater Melbourne
Y24H6210230,Y24H6210230P03,Y24H6210230P03JTE652,Weekday,FROM_HOME,Y24H6210230P03S01,515,Knox (C),TO_EDUCATION,Y24H6210230P03S01,520.0,Knox (C),Vehicle Passenger,,,,,,,,,,,,,,,Education,,,,,,,,,,,,,,,Place of education,,,,,,,,,,,,,,,515.0,,,,,,,,,,,,,,,520.0,,,,,,,,,,,,,,,2.10636,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,Vehicle Passenger,5,2.10636,5.0,415.572245302,MELB - Outer,Greater Melbourne
Y24H6210230,Y24H6210230P04,Y24H6210230P04JTE653,Weekday,FROM_HOME,Y24H6210230P04S01,515,Knox (C),TO_EDUCATION,Y24H6210230P04S01,520.0,Knox (C),Vehicle Passenger,,,,,,,,,,,,,,,Education,,,,,,,,,,,,,,,Place of education,,,,,,,,,,,,,,,515.0,,,,,,,,,,,,,,,520.0,,,,,,,,,,,,,,,2.10636,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,Vehicle Passenger,5,2.10636,5.0,696.624930982,MELB - Outer,Greater Melbourne
Y24H6210425,Y24H6210425P03,Y24H6210425P03JTE654,Weekday,FROM_HOME,Y24H6210425P03S01,500,Darebin (C),TO_EDUCATION,Y24H6210425P03S03,525.0,Banyule (C),Walking,Tram,Walking,,,,,,,,,,,,,Change Mode,Change Mode,Education,,,,,,,,,,,,,Transport Feature,Transport Feature,Place of education,,,,,,,,,,,,,500.0,510.0,520.0,,,,,,,,,,,,,510.0,520.0,525.0,,,,,,,,,,,,,0.65256,3.22702,0.54008,,,,,,,,,,,,,10.0,10.0,5.0,,,,,,,,,,,,,Tram,25,4.41966,25.0,367.414000288,MELB - Middle,Greater Melbourne
Y24H6210425,Y24H6210425P04,Y24H6210425P04JTE655,Weekday,FROM_HOME,Y24H6210425P04S01,500,Darebin (C),TO_EDUCATION,Y24H6210425P04S03,525.0,Banyule (C),Walking,Tram,Walking,,,,,,,,,,,,,Change Mode,Change Mode,Education,,,,,,,,,,,,,Transport Feature,Transport Feature,Place of education,,,,,,,,,,,,,500.0,510.0,520.0,,,,,,,,,,,,,510.0,520.0,525.0,,,,,,,,,,,,,0.65256,3.22702,0.53995,,,,,,,,,,,,,10.0,10.0,5.0,,,,,,,,,,,,,Tram,25,4.41953,25.0,553.588273328,MELB - Middle,Greater Melbourne
Y24H6210425,Y24H6210425P05,Y24H6210425P05JTE656,Weekday,FROM_HOME,Y24H6210425P05S01,500,Darebin (C),TO_EDUCATION,Y24H6210425P05S01,525.0,Banyule (C),Vehicle Passenger,,,,,,,,,,,,,,,Education,,,,,,,,,,,,,,,Place of education,,,,,,,,,,,,,,,500.0,,,,,,,,,,,,,,,525.0,,,,,,,,,,,,,,,6.79951,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,Vehicle Passenger,25,6.79951,25.0,531.630717558,MELB - Middle,Greater Melbourne
Y24H6210501,Y24H6210501P02,Y24H6210501P02JTE657,Weekday,FROM_HOME,Y24H6210501P02S01,504,Melton (S),TO_EDUCATION,Y24H6210501P02S01,510.0,Melton (S),Vehicle Passenger,,,,,,,,,,,,,,,Education,,,,,,,,,,,,,,,Place of education,,,,,,,,,,,,,,,504.0,,,,,,,,,,,,,,,510.0,,,,,,,,,,,,,,,1.53039,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,Vehicle Passenger,6,1.53039,6.0,267.86447666,MELB - Outer,Greater Melbourne
Y24H6210501,Y24H6210501P03,Y24H6210501P03JTE658,Weekday,FROM_HOME,Y24H6210501P03S01,504,Melton (S),TO_EDUCATION,Y24H6210501P03S01,510.0,Melton (S),Vehicle Passenger,,,,,,,,,,,,,,,Education,,,,,,,,,,,,,,,Place of education,,,,,,,,,,,,,,,504.0,,,,,,,,,,,,,,,510.0,,,,,,,,,,,,,,,1.53039,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,Vehicle Passenger,6,1.53039,6.0,285.472386654,MELB - Outer,Greater Melbourne
Y24H6210516,Y24H6210516P02,Y24H6210516P02JTE659,Weekday,FROM_HOME,Y24H6210516P02S01,445,Melton (S),TO_EDUCATION,Y24H6210516P02S01,450.0,Melton (S),Vehicle Passenger,,,,,,,,,,,,,,,Education,,,,,,,,,,,,,,,Place of education,,,,,,,,,,,,,,,445.0,,,,,,,,,,,,,,,450.0,,,,,,,,,,,,,,,4.20506,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,Vehicle Passenger,5,4.20506,5.0,395.837095727,MELB - Outer,Greater Melbourne
Y24H6210516,Y24H6210516P03,Y24H6210516P03JTE660,Weekday,FROM_HOME,Y24H6210516P03S01,445,Melton (S),TO_EDUCATION,Y24H6210516P03S01,450.0,Melton (S),Vehicle Passenger,,,,,,,,,,,,,,,Education,,,,,,,,,,,,,,,Place of education,,,,,,,,,,,,,,,445.0,,,,,,,,,,,,,,,450.0,,,,,,,,,,,,,,,4.20506,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,Vehicle Passenger,5,4.20506,5.0,526.572346748,MELB - Outer,Greater Melbourne
Y24H6220101,Y24H6220101P03,Y24H6220101P03JTE661,Weekday,FROM_HOME,Y24H6220101P03S01,525,Frankston (C),TO_EDUCATION,Y24H6220101P03S01,530.0,Frankston (C),Vehicle Passenger,,,,,,,,,,,,,,,Education,,,,,,,,,,,,,,,Place of education,,,,,,,,,,,,,,,525.0,,,,,,,,,,,,,,,530.0,,,,,,,,,,,,,,,0.93638,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,Vehicle Passenger,5,0.93638,5.0,1492.562977372,MELB - Outer,Greater Melbourne
